,Date,City,CO,NO2,SO2,O3,PM2.5,PM10,AQI
4709,2023-07-16 05:00:00+00:00,Sydney,86.0,6.7,3.3,51.0,11.3,21.5,20.4
4710,2023-07-16 06:00:00+00:00,Sydney,93.0,9.1,3.6,48.0,11.1,20.9,20.725
4711,2023-07-16 07:00:00+00:00,Sydney,113.0,16.4,4.3,39.0,11.6,21.1,21.441666
4712,2023-07-16 08:00:00+00:00,Sydney,142.0,26.4,5.4,28.0,14.6,25.6,22.058334
4713,2023-07-16 09:00:00+00:00,Sydney,168.0,33.7,6.6,19.0,17.6,29.9,22.574999
4714,2023-07-16 10:00:00+00:00,Sydney,188.0,35.4,8.0,17.0,22.2,37.0,23.083334
4715,2023-07-16 11:00:00+00:00,Sydney,205.0,34.4,9.5,18.0,23.6,38.6,24.016668
4716,2023-07-16 12:00:00+00:00,Sydney,331.0,40.9,16.6,7.0,35.6,55.8,25.166668
4717,2023-07-16 13:00:00+00:00,Sydney,316.0,39.9,15.5,7.0,37.5,57.7,27.250002
4718,2023-07-16 14:00:00+00:00,Sydney,295.0,38.5,13.9,7.0,33.1,50.6,29.525003
4719,2023-07-16 15:00:00+00:00,Sydney,276.0,37.7,12.8,7.0,28.8,44.0,31.458336
4720,2023-07-16 16:00:00+00:00,Sydney,263.0,38.3,12.7,6.0,23.9,36.3,33.041668
4721,2023-07-16 17:00:00+00:00,Sydney,253.0,39.3,13.0,4.0,20.6,31.5,34.2
4722,2023-07-16 18:00:00+00:00,Sydney,244.0,39.3,13.3,3.0,20.5,31.7,35.100002
4723,2023-07-16 19:00:00+00:00,Sydney,236.0,37.0,13.2,3.0,20.2,31.1,36.008335
4724,2023-07-16 20:00:00+00:00,Sydney,231.0,33.5,13.1,4.0,19.7,30.2,36.908337
4725,2023-07-16 21:00:00+00:00,Sydney,228.0,30.8,13.3,6.0,21.4,32.7,37.658337
4726,2023-07-16 22:00:00+00:00,Sydney,235.0,29.8,14.1,8.0,23.3,35.4,38.466667
4727,2023-07-16 23:00:00+00:00,Sydney,245.0,29.6,15.2,12.0,23.5,35.7,39.333332
4728,2023-07-17 00:00:00+00:00,Sydney,212.0,21.9,14.8,20.0,22.6,35.6,40.283333
4729,2023-07-17 01:00:00+00:00,Sydney,185.0,20.4,14.2,26.0,19.7,33.1,41.550003
4730,2023-07-17 02:00:00+00:00,Sydney,148.0,18.3,13.2,35.0,16.5,29.0,42.500008
4731,2023-07-17 03:00:00+00:00,Sydney,121.0,17.0,12.2,42.0,14.3,25.8,43.38334
4732,2023-07-17 04:00:00+00:00,Sydney,112.0,16.7,10.9,45.0,12.5,22.9,44.066666
4733,2023-07-17 05:00:00+00:00,Sydney,112.0,17.0,9.6,45.0,11.9,22.0,44.283333
4734,2023-07-17 06:00:00+00:00,Sydney,115.0,18.4,8.5,43.0,11.6,21.6,44.38334
4735,2023-07-17 07:00:00+00:00,Sydney,119.0,21.5,7.9,39.0,11.0,20.0,44.466667
4736,2023-07-17 08:00:00+00:00,Sydney,126.0,25.5,7.6,32.0,11.3,20.0,44.36667
4737,2023-07-17 09:00:00+00:00,Sydney,130.0,28.6,7.5,27.0,10.7,18.7,43.816673
4738,2023-07-17 10:00:00+00:00,Sydney,128.0,29.5,7.7,25.0,10.0,17.3,42.666664
4739,2023-07-17 11:00:00+00:00,Sydney,123.0,29.4,8.1,23.0,9.7,16.7,40.63333
4740,2023-07-17 12:00:00+00:00,Sydney,128.0,34.5,12.9,16.0,11.3,19.3,39.158333
4741,2023-07-17 13:00:00+00:00,Sydney,130.0,34.4,12.7,14.0,11.1,18.7,37.133335
4742,2023-07-17 14:00:00+00:00,Sydney,133.0,34.3,12.4,11.0,11.3,18.8,34.93333
4743,2023-07-17 15:00:00+00:00,Sydney,136.0,33.8,12.0,8.0,12.1,19.4,33.116665
4744,2023-07-17 16:00:00+00:00,Sydney,137.0,32.8,11.4,6.0,12.6,19.8,31.725002
4745,2023-07-17 17:00:00+00:00,Sydney,139.0,31.5,10.7,4.0,12.7,19.6,30.783333
4746,2023-07-17 18:00:00+00:00,Sydney,141.0,30.4,10.4,3.0,12.1,18.2,30.125004
4747,2023-07-17 19:00:00+00:00,Sydney,146.0,29.8,10.6,2.0,11.8,17.7,29.425003
4748,2023-07-17 20:00:00+00:00,Sydney,153.0,29.3,11.1,1.0,12.0,17.8,28.724998
4749,2023-07-17 21:00:00+00:00,Sydney,158.0,28.2,11.7,3.0,13.7,20.0,28.083336
4750,2023-07-17 22:00:00+00:00,Sydney,162.0,25.9,12.3,8.0,16.8,24.3,27.441671
4751,2023-07-17 23:00:00+00:00,Sydney,165.0,22.9,13.0,16.0,19.2,27.8,26.900002
4752,2023-07-18 00:00:00+00:00,Sydney,202.0,24.5,14.6,18.0,17.2,24.7,26.54167
4753,2023-07-18 01:00:00+00:00,Sydney,184.0,23.6,15.6,25.0,16.8,24.6,26.09167
4754,2023-07-18 02:00:00+00:00,Sydney,158.0,22.3,16.9,34.0,16.3,24.0,25.85
4755,2023-07-18 03:00:00+00:00,Sydney,137.0,20.7,17.0,42.0,13.7,20.3,25.833336
4756,2023-07-18 04:00:00+00:00,Sydney,119.0,17.5,14.6,50.0,12.6,18.4,25.783333
4757,2023-07-18 05:00:00+00:00,Sydney,104.0,14.0,11.0,57.0,11.4,16.6,25.791666
4758,2023-07-18 06:00:00+00:00,Sydney,107.0,14.6,8.4,57.0,9.8,14.1,25.750004
4759,2023-07-18 07:00:00+00:00,Sydney,144.0,23.9,8.2,44.0,12.4,17.9,25.599998
4760,2023-07-18 08:00:00+00:00,Sydney,199.0,37.2,9.1,24.0,17.0,24.4,25.716665
4761,2023-07-18 09:00:00+00:00,Sydney,229.0,44.9,9.5,11.0,17.5,25.1,26.191664
4762,2023-07-18 10:00:00+00:00,Sydney,212.0,41.7,8.7,13.0,13.4,19.2,26.758331
4763,2023-07-18 11:00:00+00:00,Sydney,172.0,32.9,7.4,22.0,8.9,12.7,27.041664
4764,2023-07-18 12:00:00+00:00,Sydney,239.0,37.5,10.2,13.0,15.9,22.7,26.974998
4765,2023-07-18 13:00:00+00:00,Sydney,208.0,31.7,8.6,18.0,12.3,17.6,27.35833
4766,2023-07-18 14:00:00+00:00,Sydney,164.0,23.7,6.3,25.0,10.0,14.4,27.458328
4767,2023-07-18 15:00:00+00:00,Sydney,129.0,16.9,4.6,31.0,9.0,13.0,27.349998
4768,2023-07-18 16:00:00+00:00,Sydney,110.0,12.4,3.8,35.0,7.9,11.5,27.091665
4769,2023-07-18 17:00:00+00:00,Sydney,98.0,9.3,3.4,38.0,6.6,9.8,26.699997
4770,2023-07-18 18:00:00+00:00,Sydney,93.0,8.0,3.4,39.0,5.5,8.3,26.191666
4771,2023-07-18 19:00:00+00:00,Sydney,95.0,9.8,3.8,36.0,4.8,7.4,25.641666
4772,2023-07-18 20:00:00+00:00,Sydney,102.0,13.5,4.4,32.0,4.7,7.2,25.058329
4773,2023-07-18 21:00:00+00:00,Sydney,109.0,15.8,5.1,29.0,5.6,8.5,24.449997
4774,2023-07-18 22:00:00+00:00,Sydney,115.0,15.1,5.9,30.0,7.1,10.6,23.775002
4775,2023-07-18 23:00:00+00:00,Sydney,120.0,12.9,6.6,33.0,6.9,10.3,22.966667
4776,2023-07-19 00:00:00+00:00,Sydney,112.0,8.3,5.5,43.0,6.0,9.7,21.941666
4777,2023-07-19 01:00:00+00:00,Sydney,107.0,6.9,4.7,48.0,5.1,8.4,21.008335
4778,2023-07-19 02:00:00+00:00,Sydney,99.0,4.9,3.7,54.0,4.4,7.5,21.6
4779,2023-07-19 03:00:00+00:00,Sydney,94.0,3.6,2.9,59.0,4.4,7.7,23.600002
4780,2023-07-19 04:00:00+00:00,Sydney,91.0,2.9,2.5,61.0,4.5,7.9,24.400002
4781,2023-07-19 05:00:00+00:00,Sydney,90.0,2.8,2.4,62.0,4.6,8.2,24.8
4782,2023-07-19 06:00:00+00:00,Sydney,92.0,4.7,2.5,60.0,4.8,8.7,24.0
4783,2023-07-19 07:00:00+00:00,Sydney,98.0,10.0,3.0,53.0,5.0,8.7,21.199999
4784,2023-07-19 08:00:00+00:00,Sydney,108.0,17.4,3.7,43.0,6.6,11.2,17.2
4785,2023-07-19 09:00:00+00:00,Sydney,122.0,23.6,4.6,34.0,8.1,13.6,15.125
4786,2023-07-19 10:00:00+00:00,Sydney,143.0,27.7,5.7,28.0,9.9,16.4,14.341667
4787,2023-07-19 11:00:00+00:00,Sydney,168.0,30.8,7.0,23.0,12.7,20.3,15.4
4788,2023-07-19 12:00:00+00:00,Sydney,238.0,33.4,11.2,18.0,21.7,32.9,16.7
4789,2023-07-19 13:00:00+00:00,Sydney,247.0,32.3,10.3,18.0,22.4,33.8,16.15
4790,2023-07-19 14:00:00+00:00,Sydney,258.0,30.7,9.1,18.0,23.9,35.5,15.691666
4791,2023-07-19 15:00:00+00:00,Sydney,261.0,29.8,8.3,17.0,22.6,33.4,16.849998
4792,2023-07-19 16:00:00+00:00,Sydney,247.0,30.2,8.3,16.0,19.0,28.1,17.983332
4793,2023-07-19 17:00:00+00:00,Sydney,224.0,31.2,8.7,15.0,16.9,24.9,18.908333
4794,2023-07-19 18:00:00+00:00,Sydney,206.0,31.8,9.1,14.0,15.1,22.2,19.766665
4795,2023-07-19 19:00:00+00:00,Sydney,200.0,32.1,9.6,12.0,13.5,19.9,20.566666
4796,2023-07-19 20:00:00+00:00,Sydney,199.0,32.0,10.2,9.0,12.5,18.3,21.291666
4797,2023-07-19 21:00:00+00:00,Sydney,194.0,30.7,10.5,10.0,13.2,19.4,21.941666
4798,2023-07-19 22:00:00+00:00,Sydney,180.0,27.4,10.2,18.0,14.9,21.8,22.575
4799,2023-07-19 23:00:00+00:00,Sydney,162.0,22.8,9.7,29.0,14.9,22.0,23.225
4800,2023-07-20 00:00:00+00:00,Sydney,167.0,21.8,14.3,34.0,12.3,17.9,23.891668
4801,2023-07-20 01:00:00+00:00,Sydney,152.0,20.0,15.9,38.0,10.7,15.8,24.416666
4802,2023-07-20 02:00:00+00:00,Sydney,131.0,17.5,18.0,43.0,9.6,14.5,24.883331
4803,2023-07-20 03:00:00+00:00,Sydney,115.0,15.9,19.3,47.0,8.8,13.5,25.316668
4804,2023-07-20 04:00:00+00:00,Sydney,109.0,15.4,19.1,48.0,8.7,13.2,25.68333
4805,2023-07-20 05:00:00+00:00,Sydney,108.0,15.9,18.1,48.0,9.1,13.7,26.033333
4806,2023-07-20 06:00:00+00:00,Sydney,113.0,18.5,16.8,44.0,9.5,14.2,26.408333
4807,2023-07-20 07:00:00+00:00,Sydney,125.0,24.9,15.3,36.0,11.6,17.0,26.800001
4808,2023-07-20 08:00:00+00:00,Sydney,143.0,33.4,13.6,24.0,12.8,18.8,27.350002
4809,2023-07-20 09:00:00+00:00,Sydney,157.0,39.7,12.1,15.0,11.5,16.8,27.866667
4810,2023-07-20 10:00:00+00:00,Sydney,166.0,41.9,11.0,10.0,10.6,15.4,28.150002
4811,2023-07-20 11:00:00+00:00,Sydney,172.0,41.8,10.1,8.0,10.4,15.0,28.208334
4812,2023-07-20 12:00:00+00:00,Sydney,198.0,41.6,9.3,5.0,12.2,17.7,28.016666
4813,2023-07-20 13:00:00+00:00,Sydney,188.0,38.3,8.5,8.0,11.8,17.1,27.224998
4814,2023-07-20 14:00:00+00:00,Sydney,175.0,33.7,7.4,11.0,10.0,14.4,26.341667
4815,2023-07-20 15:00:00+00:00,Sydney,162.0,29.8,6.5,14.0,8.4,12.0,25.183334
4816,2023-07-20 16:00:00+00:00,Sydney,150.0,27.5,6.0,15.0,7.3,10.5,24.0
4817,2023-07-20 17:00:00+00:00,Sydney,139.0,25.8,5.8,14.0,6.7,9.6,23.025002
4818,2023-07-20 18:00:00+00:00,Sydney,134.0,24.4,5.8,14.0,6.5,9.3,22.175003
4819,2023-07-20 19:00:00+00:00,Sydney,138.0,23.1,6.1,14.0,6.7,9.6,21.458336
4820,2023-07-20 20:00:00+00:00,Sydney,147.0,21.9,6.5,14.0,7.5,10.8,20.891666
4821,2023-07-20 21:00:00+00:00,Sydney,155.0,20.8,7.0,15.0,9.7,14.0,20.474998
4822,2023-07-20 22:00:00+00:00,Sydney,164.0,20.0,7.7,18.0,11.8,17.0,20.183332
4823,2023-07-20 23:00:00+00:00,Sydney,173.0,19.2,8.3,22.0,11.6,16.8,19.925
4824,2023-07-21 00:00:00+00:00,Sydney,128.0,11.7,5.6,37.0,8.1,12.1,19.65
4825,2023-07-21 01:00:00+00:00,Sydney,115.0,9.1,4.6,42.0,4.9,7.3,19.300001
4826,2023-07-21 02:00:00+00:00,Sydney,97.0,5.5,3.2,50.0,3.1,4.6,20.0
4827,2023-07-21 03:00:00+00:00,Sydney,84.0,3.1,2.2,55.0,2.7,3.9,22.0
4828,2023-07-21 04:00:00+00:00,Sydney,79.0,2.2,1.9,57.0,2.7,4.1,22.8
4829,2023-07-21 05:00:00+00:00,Sydney,79.0,2.6,1.9,57.0,2.8,4.3,22.8
4830,2023-07-21 06:00:00+00:00,Sydney,83.0,5.1,2.3,54.0,3.0,4.7,21.6
4831,2023-07-21 07:00:00+00:00,Sydney,94.0,11.8,3.1,46.0,4.0,6.2,18.4
4832,2023-07-21 08:00:00+00:00,Sydney,110.0,20.8,4.3,35.0,5.6,8.8,15.5666685
4833,2023-07-21 09:00:00+00:00,Sydney,121.0,27.0,5.1,27.0,7.3,11.3,14.966667
4834,2023-07-21 10:00:00+00:00,Sydney,122.0,28.3,5.3,25.0,8.6,13.3,14.616669
4835,2023-07-21 11:00:00+00:00,Sydney,118.0,27.0,5.3,25.0,8.7,13.9,14.450001
4836,2023-07-21 12:00:00+00:00,Sydney,105.0,16.0,4.1,38.0,5.9,9.6,15.2
4837,2023-07-21 13:00:00+00:00,Sydney,105.0,14.9,4.1,36.0,5.6,8.8,14.400001
4838,2023-07-21 14:00:00+00:00,Sydney,104.0,13.3,4.1,34.0,5.0,7.6,13.6
4839,2023-07-21 15:00:00+00:00,Sydney,103.0,12.1,4.1,32.0,4.7,7.2,12.849999
4840,2023-07-21 16:00:00+00:00,Sydney,101.0,11.5,4.1,30.0,4.6,7.0,12.541667
4841,2023-07-21 17:00:00+00:00,Sydney,99.0,11.2,4.2,29.0,4.5,6.9,12.316667
4842,2023-07-21 18:00:00+00:00,Sydney,99.0,11.5,4.4,27.0,4.3,6.6,12.133332
4843,2023-07-21 19:00:00+00:00,Sydney,102.0,13.1,4.8,25.0,4.1,6.3,11.950001
4844,2023-07-21 20:00:00+00:00,Sydney,107.0,15.2,5.2,23.0,4.2,6.4,11.733334
4845,2023-07-21 21:00:00+00:00,Sydney,111.0,16.1,5.6,23.0,5.2,7.9,11.458332
4846,2023-07-21 22:00:00+00:00,Sydney,114.0,14.7,6.0,27.0,5.8,8.9,11.083332
4847,2023-07-21 23:00:00+00:00,Sydney,116.0,12.1,6.3,33.0,6.2,9.5,13.200001
4848,2023-07-22 00:00:00+00:00,Sydney,116.0,8.8,5.7,42.0,4.7,7.5,16.8
4849,2023-07-22 01:00:00+00:00,Sydney,107.0,7.3,5.0,46.0,4.1,7.1,18.4
4850,2023-07-22 02:00:00+00:00,Sydney,95.0,5.3,4.0,52.0,3.8,6.6,20.8
4851,2023-07-22 03:00:00+00:00,Sydney,86.0,3.9,3.2,57.0,3.7,6.4,22.8
4852,2023-07-22 04:00:00+00:00,Sydney,81.0,3.0,2.8,60.0,3.9,6.8,24.0
4853,2023-07-22 05:00:00+00:00,Sydney,80.0,2.8,2.6,62.0,4.1,7.2,24.8
4854,2023-07-22 06:00:00+00:00,Sydney,83.0,5.2,2.8,60.0,4.1,7.3,24.0
4855,2023-07-22 07:00:00+00:00,Sydney,95.0,12.2,3.4,51.0,4.5,7.8,20.4
4856,2023-07-22 08:00:00+00:00,Sydney,112.0,21.7,4.4,39.0,6.5,10.6,15.599999
4857,2023-07-22 09:00:00+00:00,Sydney,126.0,29.3,5.3,29.0,7.9,12.6,14.65
4858,2023-07-22 10:00:00+00:00,Sydney,134.0,33.0,6.0,24.0,8.5,13.4,16.5
4859,2023-07-22 11:00:00+00:00,Sydney,139.0,34.8,6.6,22.0,9.1,14.3,17.4
4860,2023-07-22 12:00:00+00:00,Sydney,188.0,34.2,8.2,19.0,14.1,21.1,17.1
4861,2023-07-22 13:00:00+00:00,Sydney,191.0,33.5,7.7,19.0,14.8,21.9,16.75
4862,2023-07-22 14:00:00+00:00,Sydney,195.0,32.4,7.1,18.0,14.6,21.5,16.2
4863,2023-07-22 15:00:00+00:00,Sydney,196.0,31.3,6.6,17.0,13.2,19.3,15.65
4864,2023-07-22 16:00:00+00:00,Sydney,192.0,30.3,6.6,16.0,11.7,16.9,15.15
4865,2023-07-22 17:00:00+00:00,Sydney,184.0,29.3,6.7,14.0,10.1,14.6,14.65
4866,2023-07-22 18:00:00+00:00,Sydney,178.0,28.1,6.9,13.0,8.5,12.2,14.433334
4867,2023-07-22 19:00:00+00:00,Sydney,174.0,26.7,6.9,13.0,7.2,10.4,14.783333
4868,2023-07-22 20:00:00+00:00,Sydney,171.0,25.1,6.9,13.0,6.6,9.6,15.041667
4869,2023-07-22 21:00:00+00:00,Sydney,168.0,23.3,7.0,15.0,7.5,10.9,15.241669
4870,2023-07-22 22:00:00+00:00,Sydney,168.0,21.4,7.4,19.0,9.7,14.2,15.433334
4871,2023-07-22 23:00:00+00:00,Sydney,169.0,19.3,7.9,25.0,10.8,15.8,15.758334
4872,2023-07-23 00:00:00+00:00,Sydney,157.0,15.1,7.7,31.0,6.8,10.0,16.141668
4873,2023-07-23 01:00:00+00:00,Sydney,139.0,12.0,6.3,39.0,4.4,6.9,16.316668
4874,2023-07-23 02:00:00+00:00,Sydney,113.0,7.7,4.3,49.0,3.9,6.7,19.6
4875,2023-07-23 03:00:00+00:00,Sydney,95.0,4.7,2.8,57.0,4.7,8.4,22.8
4876,2023-07-23 04:00:00+00:00,Sydney,90.0,3.9,2.3,59.0,4.1,7.5,23.600002
4877,2023-07-23 05:00:00+00:00,Sydney,92.0,4.3,2.4,59.0,4.3,8.0,23.600002
4878,2023-07-23 06:00:00+00:00,Sydney,95.0,5.4,2.5,57.0,4.7,8.8,22.8
4879,2023-07-23 07:00:00+00:00,Sydney,99.0,7.4,2.7,53.0,5.8,11.0,21.199999
4880,2023-07-23 08:00:00+00:00,Sydney,103.0,10.0,2.9,49.0,6.7,12.7,19.6
4881,2023-07-23 09:00:00+00:00,Sydney,106.0,11.8,3.1,45.0,6.8,12.8,18.0
4882,2023-07-23 10:00:00+00:00,Sydney,104.0,12.1,3.0,44.0,7.2,13.5,17.6
4883,2023-07-23 11:00:00+00:00,Sydney,99.0,11.6,2.9,45.0,7.2,13.4,18.0
4884,2023-07-23 12:00:00+00:00,Sydney,105.0,11.9,3.3,42.0,7.5,13.8,16.8
4885,2023-07-23 13:00:00+00:00,Sydney,101.0,10.5,2.9,45.0,6.8,12.8,18.0
4886,2023-07-23 14:00:00+00:00,Sydney,96.0,8.5,2.5,48.0,7.1,13.2,19.199999
4887,2023-07-23 15:00:00+00:00,Sydney,92.0,7.3,2.2,50.0,7.0,13.0,20.0
4888,2023-07-23 16:00:00+00:00,Sydney,91.0,7.3,2.4,50.0,7.2,13.2,20.0
4889,2023-07-23 17:00:00+00:00,Sydney,90.0,8.0,2.7,48.0,6.5,11.8,19.199999
4890,2023-07-23 18:00:00+00:00,Sydney,92.0,9.5,3.2,45.0,6.3,11.6,18.0
4891,2023-07-23 19:00:00+00:00,Sydney,96.0,12.5,3.7,41.0,6.7,12.5,16.4
4892,2023-07-23 20:00:00+00:00,Sydney,102.0,16.1,4.3,36.0,6.8,12.7,14.400001
4893,2023-07-23 21:00:00+00:00,Sydney,106.0,18.2,4.8,33.0,8.0,14.5,13.200001
4894,2023-07-23 22:00:00+00:00,Sydney,109.0,17.4,5.4,33.0,9.7,16.6,13.200001
4895,2023-07-23 23:00:00+00:00,Sydney,111.0,15.0,5.9,36.0,8.8,15.4,14.400001
4896,2023-07-24 00:00:00+00:00,Sydney,102.0,9.1,4.2,43.0,9.3,17.2,17.2
4897,2023-07-24 01:00:00+00:00,Sydney,99.0,7.8,3.8,46.0,8.8,16.6,18.4
4898,2023-07-24 02:00:00+00:00,Sydney,94.0,6.0,3.2,50.0,8.7,16.4,20.0
4899,2023-07-24 03:00:00+00:00,Sydney,91.0,4.9,2.8,53.0,7.5,14.1,21.199999
4900,2023-07-24 04:00:00+00:00,Sydney,91.0,4.4,2.8,55.0,7.1,13.2,22.0
4901,2023-07-24 05:00:00+00:00,Sydney,93.0,4.6,3.1,56.0,6.7,12.4,22.4
4902,2023-07-24 06:00:00+00:00,Sydney,97.0,6.6,3.4,55.0,6.9,12.7,22.0
4903,2023-07-24 07:00:00+00:00,Sydney,105.0,11.6,3.9,49.0,8.0,14.3,19.6
4904,2023-07-24 08:00:00+00:00,Sydney,116.0,18.5,4.4,40.0,9.9,17.3,16.0
4905,2023-07-24 09:00:00+00:00,Sydney,125.0,24.4,5.0,33.0,10.0,17.6,15.208332
4906,2023-07-24 10:00:00+00:00,Sydney,130.0,28.8,5.6,28.0,10.2,17.9,15.474998
4907,2023-07-24 11:00:00+00:00,Sydney,134.0,32.3,6.3,24.0,10.8,18.6,16.15
4908,2023-07-24 12:00:00+00:00,Sydney,206.0,33.8,10.2,19.0,19.3,30.4,16.9
4909,2023-07-24 13:00:00+00:00,Sydney,216.0,32.4,9.5,19.0,22.3,34.1,17.008333
4910,2023-07-24 14:00:00+00:00,Sydney,228.0,30.5,8.5,18.0,22.2,33.4,18.3
4911,2023-07-24 15:00:00+00:00,Sydney,234.0,29.0,7.8,18.0,20.8,31.2,19.558332
4912,2023-07-24 16:00:00+00:00,Sydney,225.0,28.4,7.5,17.0,18.9,28.3,20.708334
4913,2023-07-24 17:00:00+00:00,Sydney,209.0,28.1,7.5,17.0,16.8,25.2,21.683334
4914,2023-07-24 18:00:00+00:00,Sydney,198.0,27.7,7.7,16.0,15.0,22.3,22.541666
4915,2023-07-24 19:00:00+00:00,Sydney,198.0,26.8,8.1,14.0,13.8,20.4,23.266663
4916,2023-07-24 20:00:00+00:00,Sydney,204.0,25.8,8.8,12.0,13.4,19.7,23.858334
4917,2023-07-24 21:00:00+00:00,Sydney,210.0,24.9,9.6,12.0,14.1,20.6,24.408333
4918,2023-07-24 22:00:00+00:00,Sydney,219.0,24.9,11.0,16.0,15.4,22.5,24.916666
4919,2023-07-24 23:00:00+00:00,Sydney,227.0,25.0,12.6,22.0,17.6,25.6,25.391665
4920,2023-07-25 00:00:00+00:00,Sydney,253.0,23.3,10.3,26.0,18.3,26.5,26.125
4921,2023-07-25 01:00:00+00:00,Sydney,213.0,18.6,8.8,36.0,13.4,19.6,26.875
4922,2023-07-25 02:00:00+00:00,Sydney,157.0,12.1,6.7,49.0,8.0,12.1,27.258331
4923,2023-07-25 03:00:00+00:00,Sydney,114.0,7.3,5.0,59.0,6.0,9.6,27.199997
4924,2023-07-25 04:00:00+00:00,Sydney,95.0,4.9,4.1,63.0,4.9,8.4,27.075
4925,2023-07-25 05:00:00+00:00,Sydney,90.0,4.2,3.5,63.0,4.3,7.9,26.891666
4926,2023-07-25 06:00:00+00:00,Sydney,93.0,6.7,3.4,59.0,4.6,8.8,26.691664
4927,2023-07-25 07:00:00+00:00,Sydney,107.0,14.9,3.8,48.0,6.2,11.0,26.499998
4928,2023-07-25 08:00:00+00:00,Sydney,129.0,26.3,4.5,33.0,9.4,15.7,26.349998
4929,2023-07-25 09:00:00+00:00,Sydney,150.0,34.7,5.6,22.0,10.9,17.9,26.30833
4930,2023-07-25 10:00:00+00:00,Sydney,165.0,37.0,7.2,19.0,12.6,20.3,26.383333
4931,2023-07-25 11:00:00+00:00,Sydney,178.0,36.2,9.2,19.0,14.9,23.6,26.58333
4932,2023-07-25 12:00:00+00:00,Sydney,238.0,36.3,12.3,19.0,22.2,34.3,26.925001
4933,2023-07-25 13:00:00+00:00,Sydney,243.0,35.1,11.6,18.0,25.1,38.0,27.166668
4934,2023-07-25 14:00:00+00:00,Sydney,249.0,33.5,10.6,18.0,24.1,35.7,27.4
4935,2023-07-25 15:00:00+00:00,Sydney,251.0,32.1,9.9,17.0,21.2,31.4,27.558334
4936,2023-07-25 16:00:00+00:00,Sydney,241.0,31.3,9.8,16.0,19.0,28.3,27.591667
4937,2023-07-25 17:00:00+00:00,Sydney,227.0,30.8,10.1,16.0,17.8,26.4,27.599998
4938,2023-07-25 18:00:00+00:00,Sydney,220.0,30.3,10.5,15.0,17.4,25.7,27.683332
4939,2023-07-25 19:00:00+00:00,Sydney,229.0,29.5,10.8,13.0,17.5,25.7,27.883335
4940,2023-07-25 20:00:00+00:00,Sydney,244.0,28.7,11.2,10.0,18.0,26.2,28.191666
4941,2023-07-25 21:00:00+00:00,Sydney,256.0,28.4,12.0,9.0,20.4,29.6,28.574999
4942,2023-07-25 22:00:00+00:00,Sydney,263.0,29.6,13.8,11.0,23.1,33.4,29.099998
4943,2023-07-25 23:00:00+00:00,Sydney,265.0,31.4,16.0,16.0,24.5,35.5,29.741667
4944,2023-07-26 00:00:00+00:00,Sydney,236.0,23.1,12.3,23.0,21.5,30.7,30.316668
4945,2023-07-26 01:00:00+00:00,Sydney,206.0,20.2,12.1,34.0,18.5,26.5,30.583334
4946,2023-07-26 02:00:00+00:00,Sydney,164.0,16.2,11.8,50.0,12.6,18.2,31.008335
4947,2023-07-26 03:00:00+00:00,Sydney,133.0,13.6,11.6,61.0,10.2,14.7,31.391663
4948,2023-07-26 04:00:00+00:00,Sydney,121.0,12.6,11.3,66.0,10.0,14.4,31.741669
4949,2023-07-26 05:00:00+00:00,Sydney,118.0,12.9,11.0,68.0,10.6,15.1,32.166668
4950,2023-07-26 06:00:00+00:00,Sydney,123.0,16.5,11.2,64.0,11.2,16.2,32.69167
4951,2023-07-26 07:00:00+00:00,Sydney,136.0,26.2,12.2,51.0,15.1,21.9,33.24167
4952,2023-07-26 08:00:00+00:00,Sydney,156.0,39.2,13.7,32.0,16.3,24.0,33.983334
4953,2023-07-26 09:00:00+00:00,Sydney,173.0,49.0,15.1,17.0,15.4,23.2,34.558334
4954,2023-07-26 10:00:00+00:00,Sydney,184.0,53.1,16.4,10.0,15.2,23.2,34.933334
4955,2023-07-26 11:00:00+00:00,Sydney,192.0,53.9,17.5,6.0,16.2,24.7,35.150005
4956,2023-07-26 12:00:00+00:00,Sydney,218.0,44.5,9.8,21.0,16.4,24.5,35.258335
4957,2023-07-26 13:00:00+00:00,Sydney,197.0,39.4,8.5,24.0,13.3,20.4,34.775005
4958,2023-07-26 14:00:00+00:00,Sydney,168.0,32.3,6.7,27.0,10.7,16.6,33.791668
4959,2023-07-26 15:00:00+00:00,Sydney,146.0,26.6,5.4,29.0,9.7,15.0,32.675003
4960,2023-07-26 16:00:00+00:00,Sydney,136.0,23.8,5.0,27.0,9.2,14.1,31.716667
4961,2023-07-26 17:00:00+00:00,Sydney,134.0,22.3,5.2,23.0,8.8,13.4,30.900003
4962,2023-07-26 18:00:00+00:00,Sydney,135.0,21.5,5.6,19.0,8.7,13.2,30.150003
4963,2023-07-26 19:00:00+00:00,Sydney,141.0,21.0,6.1,16.0,9.0,13.6,29.425003
4964,2023-07-26 20:00:00+00:00,Sydney,150.0,21.2,6.9,13.0,9.7,14.4,28.71667
4965,2023-07-26 21:00:00+00:00,Sydney,163.0,21.6,7.9,12.0,12.0,17.7,28.025002
4966,2023-07-26 22:00:00+00:00,Sydney,184.0,22.9,9.3,14.0,16.5,24.0,27.325003
4967,2023-07-26 23:00:00+00:00,Sydney,207.0,24.4,10.8,18.0,18.6,27.0,26.775
