,Date,City,CO,NO2,SO2,O3,PM2.5,PM10,AQI
1036,2023-02-13 04:00:00+00:00,Dubai,384.0,60.3,14.7,7.0,30.4,63.3,84.18667
1037,2023-02-13 05:00:00+00:00,Dubai,481.0,66.4,16.2,9.0,32.7,65.7,83.45333
1038,2023-02-13 06:00:00+00:00,Dubai,575.0,74.4,18.4,15.0,39.6,73.6,82.51666
1039,2023-02-13 07:00:00+00:00,Dubai,579.0,77.3,20.4,26.0,37.5,71.7,81.52332
1040,2023-02-13 08:00:00+00:00,Dubai,551.0,79.5,22.6,40.0,44.4,79.2,80.35333
1041,2023-02-13 09:00:00+00:00,Dubai,521.0,83.8,24.2,60.0,58.0,96.9,79.170006
1042,2023-02-13 10:00:00+00:00,Dubai,525.0,89.6,23.2,79.0,73.6,117.3,77.62
1043,2023-02-13 11:00:00+00:00,Dubai,539.0,96.7,21.0,99.0,78.5,124.3,76.84333
1044,2023-02-13 12:00:00+00:00,Dubai,509.0,91.1,18.2,133.0,68.2,107.6,76.23
1045,2023-02-13 13:00:00+00:00,Dubai,529.0,102.3,18.3,100.0,61.9,99.9,76.15333
1046,2023-02-13 14:00:00+00:00,Dubai,559.0,118.2,18.5,53.0,52.2,86.4,76.25667
1047,2023-02-13 15:00:00+00:00,Dubai,602.0,132.9,19.2,5.0,44.2,75.2,76.41334
1048,2023-02-13 16:00:00+00:00,Dubai,645.0,132.7,20.4,0.0,39.2,67.5,76.44667
1049,2023-02-13 17:00:00+00:00,Dubai,693.0,127.1,21.9,0.0,39.9,67.8,76.363335
1050,2023-02-13 18:00:00+00:00,Dubai,714.0,119.1,23.1,2.0,41.6,69.6,76.3
1051,2023-02-13 19:00:00+00:00,Dubai,668.0,116.5,23.0,1.0,42.1,70.8,76.24
1052,2023-02-13 20:00:00+00:00,Dubai,588.0,114.4,22.2,0.0,42.3,71.2,76.13
1053,2023-02-13 21:00:00+00:00,Dubai,480.0,108.5,20.6,0.0,41.6,71.0,76.02334
1054,2023-02-13 22:00:00+00:00,Dubai,408.0,99.1,18.6,2.0,39.0,68.2,75.950005
1055,2023-02-13 23:00:00+00:00,Dubai,338.0,87.1,16.2,5.0,36.0,65.0,75.863335
1056,2023-02-14 00:00:00+00:00,Dubai,265.0,68.9,12.2,11.0,33.3,61.2,75.76667
1057,2023-02-14 01:00:00+00:00,Dubai,274.0,63.8,12.1,12.0,33.2,61.9,75.72
1058,2023-02-14 02:00:00+00:00,Dubai,288.0,56.7,12.1,14.0,33.2,62.6,75.71999
1059,2023-02-14 03:00:00+00:00,Dubai,328.0,52.3,12.3,16.0,34.8,65.4,75.776665
1060,2023-02-14 04:00:00+00:00,Dubai,396.0,57.7,12.8,14.0,38.1,70.8,75.91333
1061,2023-02-14 05:00:00+00:00,Dubai,484.0,67.5,13.5,11.0,40.3,74.7,76.17
1062,2023-02-14 06:00:00+00:00,Dubai,561.0,77.7,15.0,15.0,47.1,83.4,76.42333
1063,2023-02-14 07:00:00+00:00,Dubai,549.0,78.7,17.0,27.0,38.0,69.4,76.67333
1064,2023-02-14 08:00:00+00:00,Dubai,503.0,76.8,19.4,46.0,47.7,79.6,76.689995
1065,2023-02-14 09:00:00+00:00,Dubai,458.0,75.7,21.2,78.0,61.0,97.8,76.799995
1066,2023-02-14 10:00:00+00:00,Dubai,465.0,77.4,20.0,119.0,78.2,122.0,76.899994
1067,2023-02-14 11:00:00+00:00,Dubai,488.0,80.4,17.6,168.0,89.9,139.7,77.05333
1068,2023-02-14 12:00:00+00:00,Dubai,446.0,56.2,14.9,262.0,95.2,147.1,83.14285
1069,2023-02-14 13:00:00+00:00,Dubai,485.0,76.1,16.6,196.0,73.6,118.3,78.33333
1070,2023-02-14 14:00:00+00:00,Dubai,540.0,104.2,19.1,103.0,54.9,93.1,78.72333
1071,2023-02-14 15:00:00+00:00,Dubai,600.0,131.2,21.9,6.0,42.3,74.7,78.81333
1072,2023-02-14 16:00:00+00:00,Dubai,624.0,132.5,23.2,0.0,38.2,68.2,78.75001
1073,2023-02-14 17:00:00+00:00,Dubai,638.0,124.7,24.1,0.0,39.8,69.8,78.71667
1074,2023-02-14 18:00:00+00:00,Dubai,631.0,114.1,24.5,2.0,44.4,76.4,78.71333
1075,2023-02-14 19:00:00+00:00,Dubai,598.0,111.9,24.2,1.0,47.8,81.7,78.80667
1076,2023-02-14 20:00:00+00:00,Dubai,547.0,110.8,23.4,0.0,48.2,83.1,78.996666
1077,2023-02-14 21:00:00+00:00,Dubai,472.0,106.8,21.6,0.0,47.4,82.0,79.19334
1078,2023-02-14 22:00:00+00:00,Dubai,410.0,99.6,19.4,0.0,44.5,77.8,79.386665
1079,2023-02-14 23:00:00+00:00,Dubai,344.0,90.2,16.6,0.0,39.9,71.0,79.57
1080,2023-02-15 00:00:00+00:00,Dubai,280.0,78.2,13.7,1.0,35.3,64.0,79.700005
1081,2023-02-15 01:00:00+00:00,Dubai,278.0,71.0,13.4,4.0,29.6,54.7,79.76668
1082,2023-02-15 02:00:00+00:00,Dubai,276.0,60.8,12.9,8.0,23.9,45.6,79.64667
1083,2023-02-15 03:00:00+00:00,Dubai,292.0,51.1,13.0,13.0,20.8,41.2,79.33667
1084,2023-02-15 04:00:00+00:00,Dubai,338.0,51.1,14.2,13.0,20.9,41.4,78.87
1085,2023-02-15 05:00:00+00:00,Dubai,402.0,54.5,16.1,12.0,23.4,44.1,78.29667
1086,2023-02-15 06:00:00+00:00,Dubai,454.0,57.5,17.6,17.0,25.3,47.6,77.73334
1087,2023-02-15 07:00:00+00:00,Dubai,434.0,54.7,17.0,30.0,27.7,49.4,77.006676
1088,2023-02-15 08:00:00+00:00,Dubai,384.0,50.0,15.5,48.0,33.4,56.2,76.66333
1089,2023-02-15 09:00:00+00:00,Dubai,340.0,47.8,14.5,79.0,42.3,68.5,76.18667
1090,2023-02-15 10:00:00+00:00,Dubai,350.0,50.9,15.7,116.0,51.3,81.0,75.56334
1091,2023-02-15 11:00:00+00:00,Dubai,380.0,56.9,17.7,160.0,59.6,92.2,74.66667
1092,2023-02-15 12:00:00+00:00,Dubai,389.0,56.2,16.2,190.0,68.9,104.8,73.65667
1093,2023-02-15 13:00:00+00:00,Dubai,423.0,77.3,15.9,146.0,71.0,108.5,72.78001
1094,2023-02-15 14:00:00+00:00,Dubai,472.0,107.1,15.6,85.0,63.8,99.2,72.69334
1095,2023-02-15 15:00:00+00:00,Dubai,538.0,136.1,16.2,19.0,53.1,85.7,72.99
1096,2023-02-15 16:00:00+00:00,Dubai,590.0,138.5,18.5,2.0,47.4,77.8,73.35
1097,2023-02-15 17:00:00+00:00,Dubai,643.0,131.5,21.8,0.0,43.3,73.1,73.65666
1098,2023-02-15 18:00:00+00:00,Dubai,677.0,121.3,24.8,2.0,41.6,72.9,73.77333
1099,2023-02-15 19:00:00+00:00,Dubai,654.0,118.3,24.9,0.0,44.4,78.0,73.67999
1100,2023-02-15 20:00:00+00:00,Dubai,603.0,115.8,23.8,0.0,46.4,80.1,73.566666
1101,2023-02-15 21:00:00+00:00,Dubai,519.0,109.9,21.5,0.0,45.8,79.2,73.50667
1102,2023-02-15 22:00:00+00:00,Dubai,444.0,101.9,19.0,0.0,42.0,74.3,73.45333
1103,2023-02-15 23:00:00+00:00,Dubai,359.0,92.0,15.8,0.0,36.4,67.3,73.369995
1104,2023-02-16 00:00:00+00:00,Dubai,259.0,74.2,12.0,2.0,28.8,58.2,73.253334
1105,2023-02-16 01:00:00+00:00,Dubai,253.0,65.3,11.8,7.0,21.9,48.1,73.03667
1106,2023-02-16 02:00:00+00:00,Dubai,245.0,52.7,11.6,15.0,18.2,41.9,72.78001
1107,2023-02-16 03:00:00+00:00,Dubai,268.0,41.8,12.2,22.0,17.4,41.1,72.590004
1108,2023-02-16 04:00:00+00:00,Dubai,343.0,43.9,14.3,20.0,19.2,43.7,72.47667
1109,2023-02-16 05:00:00+00:00,Dubai,447.0,51.2,17.2,16.0,21.3,48.4,72.420006
1110,2023-02-16 06:00:00+00:00,Dubai,543.0,60.1,20.1,15.0,26.3,55.2,72.35
1111,2023-02-16 07:00:00+00:00,Dubai,537.0,62.4,20.4,25.0,27.8,56.2,72.38334
1112,2023-02-16 08:00:00+00:00,Dubai,494.0,63.5,19.7,41.0,39.9,69.4,72.386665
1113,2023-02-16 09:00:00+00:00,Dubai,448.0,66.5,19.1,56.0,50.6,81.7,72.60333
1114,2023-02-16 10:00:00+00:00,Dubai,452.0,72.0,19.5,59.0,55.9,87.5,72.880005
1115,2023-02-16 11:00:00+00:00,Dubai,470.0,78.9,20.3,59.0,51.1,80.1,73.03333
1116,2023-02-16 12:00:00+00:00,Dubai,480.0,90.9,20.4,80.0,57.5,88.7,72.75
1117,2023-02-16 13:00:00+00:00,Dubai,500.0,95.5,20.3,60.0,48.1,75.9,72.37
1118,2023-02-16 14:00:00+00:00,Dubai,528.0,101.9,20.1,32.0,38.2,62.9,71.60667
1119,2023-02-16 15:00:00+00:00,Dubai,563.0,106.3,19.9,4.0,28.9,50.5,70.753334
1120,2023-02-16 16:00:00+00:00,Dubai,576.0,102.4,19.4,0.0,23.6,43.8,69.94666
1121,2023-02-16 17:00:00+00:00,Dubai,584.0,94.9,18.8,2.0,23.7,44.4,69.15333
1122,2023-02-16 18:00:00+00:00,Dubai,609.0,87.3,20.3,7.0,24.3,46.6,68.49999
1123,2023-02-16 19:00:00+00:00,Dubai,654.0,86.9,24.8,7.0,26.1,50.1,67.92333
1124,2023-02-16 20:00:00+00:00,Dubai,713.0,88.7,31.1,6.0,27.2,51.8,67.313324
1125,2023-02-16 21:00:00+00:00,Dubai,774.0,91.4,38.2,5.0,28.8,53.7,66.67333
1126,2023-02-16 22:00:00+00:00,Dubai,795.0,92.6,41.3,4.0,30.3,55.5,66.10666
1127,2023-02-16 23:00:00+00:00,Dubai,802.0,93.7,43.3,4.0,31.2,56.2,65.71667
1128,2023-02-17 00:00:00+00:00,Dubai,725.0,90.6,38.6,9.0,31.7,56.7,65.543335
1129,2023-02-17 01:00:00+00:00,Dubai,668.0,79.6,34.3,20.0,30.0,56.9,65.64
1130,2023-02-17 02:00:00+00:00,Dubai,587.0,64.2,28.2,35.0,30.9,57.7,65.91
1131,2023-02-17 03:00:00+00:00,Dubai,510.0,51.4,21.9,50.0,31.9,62.6,66.33333
1132,2023-02-17 04:00:00+00:00,Dubai,512.0,56.5,20.9,49.0,32.7,64.5,66.816666
1133,2023-02-17 05:00:00+00:00,Dubai,543.0,68.6,21.6,44.0,36.1,68.7,67.26667
1134,2023-02-17 06:00:00+00:00,Dubai,563.0,78.9,22.0,41.0,31.9,66.8,67.76
1135,2023-02-17 07:00:00+00:00,Dubai,535.0,74.3,20.7,50.0,31.0,67.8,67.94667
1136,2023-02-17 08:00:00+00:00,Dubai,487.0,64.2,18.9,64.0,33.8,71.7,68.05334
1137,2023-02-17 09:00:00+00:00,Dubai,427.0,52.3,16.5,80.0,33.9,71.5,67.850006
1138,2023-02-17 10:00:00+00:00,Dubai,393.0,47.2,14.8,87.0,32.6,68.7,67.293335
1139,2023-02-17 11:00:00+00:00,Dubai,362.0,43.6,13.0,93.0,30.2,64.5,66.51666
1140,2023-02-17 12:00:00+00:00,Dubai,327.0,40.4,10.2,83.0,32.0,70.8,65.82
1141,2023-02-17 13:00:00+00:00,Dubai,337.0,51.1,10.5,71.0,29.5,66.8,64.97
1142,2023-02-17 14:00:00+00:00,Dubai,351.0,66.2,11.0,55.0,27.8,64.0,64.35
1143,2023-02-17 15:00:00+00:00,Dubai,365.0,79.7,11.4,40.0,26.8,62.4,64.003334
1144,2023-02-17 16:00:00+00:00,Dubai,368.0,78.5,11.3,42.0,25.9,60.1,64.07
1145,2023-02-17 17:00:00+00:00,Dubai,368.0,71.5,10.9,50.0,25.0,57.4,64.34167
1146,2023-02-17 18:00:00+00:00,Dubai,361.0,61.3,10.7,61.0,24.4,54.7,64.558334
1147,2023-02-17 19:00:00+00:00,Dubai,349.0,55.2,11.0,66.0,23.6,51.1,64.69334
1148,2023-02-17 20:00:00+00:00,Dubai,332.0,49.0,11.4,71.0,22.9,47.8,64.71
1149,2023-02-17 21:00:00+00:00,Dubai,309.0,41.3,12.1,76.0,22.0,44.2,64.64333
1150,2023-02-17 22:00:00+00:00,Dubai,292.0,35.9,12.7,80.0,21.4,42.1,64.485
1151,2023-02-17 23:00:00+00:00,Dubai,274.0,30.8,13.4,83.0,20.9,40.7,64.261665
1152,2023-02-18 00:00:00+00:00,Dubai,247.0,26.2,15.1,82.0,20.8,40.4,64.00333
1153,2023-02-18 01:00:00+00:00,Dubai,242.0,26.8,13.9,80.0,20.6,40.9,63.731667
1154,2023-02-18 02:00:00+00:00,Dubai,235.0,27.6,12.2,77.0,20.6,41.2,63.465
1155,2023-02-18 03:00:00+00:00,Dubai,236.0,29.6,10.4,74.0,21.0,42.0,63.19
1156,2023-02-18 04:00:00+00:00,Dubai,257.0,32.9,9.9,71.0,21.8,43.4,62.846664
1157,2023-02-18 05:00:00+00:00,Dubai,287.0,37.0,9.8,68.0,21.8,44.5,62.495
1158,2023-02-18 06:00:00+00:00,Dubai,313.0,39.9,9.9,68.0,22.1,45.2,62.091667
1159,2023-02-18 07:00:00+00:00,Dubai,307.0,37.5,10.0,73.0,24.0,48.2,61.731663
1160,2023-02-18 08:00:00+00:00,Dubai,288.0,32.8,10.1,81.0,26.0,51.5,61.405
1161,2023-02-18 09:00:00+00:00,Dubai,266.0,28.1,10.2,89.0,27.9,54.5,61.068336
1162,2023-02-18 10:00:00+00:00,Dubai,259.0,27.4,10.1,91.0,27.9,54.7,60.784996
1163,2023-02-18 11:00:00+00:00,Dubai,256.0,28.0,9.9,92.0,27.7,54.6,60.551666
1164,2023-02-18 12:00:00+00:00,Dubai,246.0,27.6,8.9,84.0,24.9,48.1,60.386665
1165,2023-02-18 13:00:00+00:00,Dubai,256.0,33.0,8.6,78.0,24.0,47.3,60.008335
1166,2023-02-18 14:00:00+00:00,Dubai,270.0,40.6,8.3,68.0,23.9,47.5,58.41668
1167,2023-02-18 15:00:00+00:00,Dubai,282.0,46.4,7.9,61.0,24.0,48.3,57.04168
1168,2023-02-18 16:00:00+00:00,Dubai,282.0,43.4,7.8,63.0,24.0,48.7,55.86667
1169,2023-02-18 17:00:00+00:00,Dubai,277.0,36.8,7.7,70.0,23.8,48.7,54.916664
1170,2023-02-18 18:00:00+00:00,Dubai,265.0,28.5,7.7,78.0,23.3,47.7,54.191658
1171,2023-02-18 19:00:00+00:00,Dubai,251.0,25.2,7.9,82.0,23.1,46.8,53.608315
1172,2023-02-18 20:00:00+00:00,Dubai,233.0,22.9,8.2,86.0,23.0,46.6,53.399994
1173,2023-02-18 21:00:00+00:00,Dubai,211.0,19.9,8.3,90.0,23.2,46.9,53.416656
1174,2023-02-18 22:00:00+00:00,Dubai,199.0,16.6,8.0,94.0,23.5,47.4,53.61666
1175,2023-02-18 23:00:00+00:00,Dubai,188.0,13.1,7.4,98.0,23.3,47.1,53.966667
1176,2023-02-19 00:00:00+00:00,Dubai,169.0,6.1,5.5,106.0,21.9,45.4,54.36666
1177,2023-02-19 01:00:00+00:00,Dubai,176.0,8.8,5.9,102.0,21.5,44.6,54.766663
1178,2023-02-19 02:00:00+00:00,Dubai,187.0,12.7,6.4,97.0,21.2,43.8,55.075005
1179,2023-02-19 03:00:00+00:00,Dubai,206.0,19.0,7.0,90.0,21.5,43.8,55.291664
1180,2023-02-19 04:00:00+00:00,Dubai,227.0,25.8,7.2,83.0,22.5,45.2,55.44168
1181,2023-02-19 05:00:00+00:00,Dubai,253.0,33.7,7.3,76.0,22.9,46.1,55.591675
1182,2023-02-19 06:00:00+00:00,Dubai,277.0,39.7,7.6,72.0,23.8,47.3,55.725
1183,2023-02-19 07:00:00+00:00,Dubai,279.0,37.0,8.1,78.0,25.6,49.6,55.899994
1184,2023-02-19 08:00:00+00:00,Dubai,272.0,30.4,8.7,90.0,28.1,53.2,56.016663
1185,2023-02-19 09:00:00+00:00,Dubai,264.0,23.9,9.3,102.0,30.4,56.6,56.158325
1186,2023-02-19 10:00:00+00:00,Dubai,263.0,24.0,9.4,105.0,30.5,56.7,56.5
1187,2023-02-19 11:00:00+00:00,Dubai,263.0,26.2,9.4,105.0,30.4,56.7,56.933342
1188,2023-02-19 12:00:00+00:00,Dubai,247.0,25.1,8.3,99.0,26.7,50.5,57.38334
1189,2023-02-19 13:00:00+00:00,Dubai,252.0,27.8,7.9,95.0,26.5,50.4,57.683342
1190,2023-02-19 14:00:00+00:00,Dubai,259.0,31.5,7.2,89.0,26.9,51.2,58.100006
1191,2023-02-19 15:00:00+00:00,Dubai,263.0,33.7,6.5,85.0,27.2,52.0,58.600006
1192,2023-02-19 16:00:00+00:00,Dubai,259.0,30.9,6.2,88.0,26.6,51.3,59.13333
1193,2023-02-19 17:00:00+00:00,Dubai,252.0,25.7,6.1,95.0,25.4,49.7,59.566658
1194,2023-02-19 18:00:00+00:00,Dubai,238.0,19.1,5.9,103.0,24.6,48.3,59.833336
1195,2023-02-19 19:00:00+00:00,Dubai,222.0,15.4,5.7,108.0,24.3,47.7,60.01
1196,2023-02-19 20:00:00+00:00,Dubai,203.0,12.1,5.5,113.0,24.2,47.0,60.050003
1197,2023-02-19 21:00:00+00:00,Dubai,183.0,8.8,5.3,117.0,24.1,46.6,60.090004
1198,2023-02-19 22:00:00+00:00,Dubai,176.0,7.1,5.2,118.0,23.8,45.6,60.120003
1199,2023-02-19 23:00:00+00:00,Dubai,172.0,6.1,5.2,117.0,22.8,43.5,60.13
1200,2023-02-20 00:00:00+00:00,Dubai,172.0,5.4,4.0,115.0,20.8,40.4,60.11333
1201,2023-02-20 01:00:00+00:00,Dubai,181.0,10.3,4.2,108.0,20.3,39.7,60.076668
1202,2023-02-20 02:00:00+00:00,Dubai,195.0,17.2,4.4,98.0,19.3,38.1,60.036663
1203,2023-02-20 03:00:00+00:00,Dubai,215.0,26.0,4.8,86.0,19.1,37.7,59.86666
1204,2023-02-20 04:00:00+00:00,Dubai,233.0,31.8,5.3,80.0,19.5,38.1,59.466652
1205,2023-02-20 05:00:00+00:00,Dubai,252.0,37.4,6.0,75.0,20.0,39.3,58.966652
1206,2023-02-20 06:00:00+00:00,Dubai,267.0,40.7,6.5,72.0,21.4,41.3,58.483315
1207,2023-02-20 07:00:00+00:00,Dubai,262.0,37.5,6.3,76.0,23.5,44.8,58.08332
1208,2023-02-20 08:00:00+00:00,Dubai,248.0,31.1,5.9,82.0,25.7,48.3,57.733337
1209,2023-02-20 09:00:00+00:00,Dubai,232.0,23.8,5.4,90.0,26.9,50.5,57.33332
1210,2023-02-20 10:00:00+00:00,Dubai,228.0,21.2,5.3,93.0,27.4,51.6,56.75
1211,2023-02-20 11:00:00+00:00,Dubai,228.0,19.8,5.3,95.0,27.1,51.6,56.233337
1212,2023-02-20 12:00:00+00:00,Dubai,219.0,20.0,5.1,100.0,26.1,49.7,55.683327
1213,2023-02-20 13:00:00+00:00,Dubai,227.0,25.3,5.4,94.0,26.4,50.4,55.58332
1214,2023-02-20 14:00:00+00:00,Dubai,238.0,32.8,5.8,85.0,26.8,51.0,55.566658
1215,2023-02-20 15:00:00+00:00,Dubai,252.0,40.5,6.2,76.0,27.7,52.4,55.549995
1216,2023-02-20 16:00:00+00:00,Dubai,261.0,42.2,6.4,74.0,28.1,53.0,55.63334
1217,2023-02-20 17:00:00+00:00,Dubai,268.0,42.0,6.5,74.0,27.6,52.3,55.88333
1218,2023-02-20 18:00:00+00:00,Dubai,269.0,39.8,6.6,77.0,26.6,50.6,56.249992
1219,2023-02-20 19:00:00+00:00,Dubai,257.0,36.6,6.6,81.0,25.7,49.2,56.58332
1220,2023-02-20 20:00:00+00:00,Dubai,237.0,32.2,6.6,86.0,24.7,47.6,56.816673
1221,2023-02-20 21:00:00+00:00,Dubai,214.0,27.1,6.6,92.0,23.7,46.0,56.9
1222,2023-02-20 22:00:00+00:00,Dubai,204.0,24.7,6.6,95.0,22.6,44.1,56.833344
1223,2023-02-20 23:00:00+00:00,Dubai,197.0,23.0,6.5,96.0,21.9,42.7,56.63333
1224,2023-02-21 00:00:00+00:00,Dubai,176.0,17.2,5.3,100.0,20.6,40.9,56.483337
1225,2023-02-21 01:00:00+00:00,Dubai,191.0,20.6,5.8,96.0,20.5,40.5,56.450005
1226,2023-02-21 02:00:00+00:00,Dubai,211.0,25.6,6.5,90.0,20.1,39.2,56.483337
1227,2023-02-21 03:00:00+00:00,Dubai,239.0,32.0,7.4,83.0,20.2,39.0,56.61667
1228,2023-02-21 04:00:00+00:00,Dubai,259.0,36.6,8.2,79.0,20.7,39.6,56.80001
1229,2023-02-21 05:00:00+00:00,Dubai,278.0,41.1,8.9,75.0,20.7,40.3,57.000023
1230,2023-02-21 06:00:00+00:00,Dubai,292.0,43.8,9.6,73.0,19.6,39.1,57.11669
1231,2023-02-21 07:00:00+00:00,Dubai,287.0,40.8,9.5,78.0,20.8,41.0,56.81668
1232,2023-02-21 08:00:00+00:00,Dubai,272.0,34.9,9.2,85.0,21.1,41.4,56.36667
1233,2023-02-21 09:00:00+00:00,Dubai,254.0,29.2,8.6,93.0,21.4,42.0,55.600006
1234,2023-02-21 10:00:00+00:00,Dubai,245.0,28.4,8.2,94.0,21.1,41.7,54.68335
1235,2023-02-21 11:00:00+00:00,Dubai,239.0,29.3,7.7,93.0,20.5,41.0,53.63334
1236,2023-02-21 12:00:00+00:00,Dubai,224.0,28.1,6.5,85.0,19.8,39.7,52.533348
1237,2023-02-21 13:00:00+00:00,Dubai,242.0,37.1,7.0,78.0,20.3,40.6,51.483337
1238,2023-02-21 14:00:00+00:00,Dubai,268.0,49.8,7.7,67.0,21.5,42.3,50.466675
1239,2023-02-21 15:00:00+00:00,Dubai,306.0,62.0,8.7,58.0,23.6,45.2,49.583344
1240,2023-02-21 16:00:00+00:00,Dubai,337.0,63.2,9.6,59.0,27.4,50.5,48.9
1241,2023-02-21 17:00:00+00:00,Dubai,370.0,60.4,10.5,64.0,32.7,58.3,48.783333
1242,2023-02-21 18:00:00+00:00,Dubai,401.0,54.8,11.7,71.0,38.9,67.3,49.63333
1243,2023-02-21 19:00:00+00:00,Dubai,405.0,50.3,12.5,76.0,44.5,75.4,51.683327
1244,2023-02-21 20:00:00+00:00,Dubai,399.0,44.9,13.2,80.0,47.5,80.1,54.816673
1245,2023-02-21 21:00:00+00:00,Dubai,387.0,37.9,14.1,85.0,48.3,81.3,58.61667
1246,2023-02-21 22:00:00+00:00,Dubai,375.0,32.2,14.6,87.0,47.1,79.6,60.54333
1247,2023-02-21 23:00:00+00:00,Dubai,361.0,26.5,15.0,89.0,44.4,75.4,61.359997
1248,2023-02-22 00:00:00+00:00,Dubai,342.0,20.5,15.7,89.0,38.2,65.4,62.11
1249,2023-02-22 01:00:00+00:00,Dubai,347.0,27.0,16.2,80.0,34.7,60.5,62.696667
1250,2023-02-22 02:00:00+00:00,Dubai,355.0,36.4,17.0,67.0,31.3,55.4,63.17
1251,2023-02-22 03:00:00+00:00,Dubai,384.0,48.9,18.5,51.0,30.6,54.1,63.543335
1252,2023-02-22 04:00:00+00:00,Dubai,443.0,58.3,20.6,42.0,32.1,56.0,63.89
1253,2023-02-22 05:00:00+00:00,Dubai,520.0,67.8,23.1,35.0,31.4,55.3,64.270004
1254,2023-02-22 06:00:00+00:00,Dubai,573.0,73.8,24.5,33.0,27.5,50.1,64.62666
1255,2023-02-22 07:00:00+00:00,Dubai,533.0,68.6,22.5,43.0,25.1,46.8,64.89
1256,2023-02-22 08:00:00+00:00,Dubai,451.0,57.9,19.0,58.0,23.4,45.1,65.03333
1257,2023-02-22 09:00:00+00:00,Dubai,354.0,46.6,14.7,76.0,21.9,43.5,65.11
1258,2023-02-22 10:00:00+00:00,Dubai,316.0,43.3,12.9,82.0,21.3,43.3,65.12666
1259,2023-02-22 11:00:00+00:00,Dubai,291.0,42.4,11.6,85.0,19.6,41.6,65.13333
1260,2023-02-22 12:00:00+00:00,Dubai,276.0,45.0,11.1,63.0,12.7,29.3,65.10333
1261,2023-02-22 13:00:00+00:00,Dubai,300.0,59.6,11.9,52.0,13.4,31.9,64.86667
1262,2023-02-22 14:00:00+00:00,Dubai,334.0,80.2,13.1,37.0,14.3,35.4,64.63667
1263,2023-02-22 15:00:00+00:00,Dubai,399.0,102.1,15.7,23.0,19.7,44.8,64.39667
1264,2023-02-22 16:00:00+00:00,Dubai,474.0,108.4,18.8,25.0,29.5,59.6,64.26667
1265,2023-02-22 17:00:00+00:00,Dubai,565.0,109.9,22.7,33.0,40.4,76.4,64.33667
1266,2023-02-22 18:00:00+00:00,Dubai,659.0,107.6,27.3,43.0,50.3,91.0,64.59334
1267,2023-02-22 19:00:00+00:00,Dubai,689.0,103.0,30.0,47.0,58.6,103.6,64.973335
1268,2023-02-22 20:00:00+00:00,Dubai,697.0,95.5,32.2,50.0,63.8,111.3,65.44334
1269,2023-02-22 21:00:00+00:00,Dubai,694.0,84.5,33.6,53.0,66.1,115.5,65.986664
1270,2023-02-22 22:00:00+00:00,Dubai,686.0,75.5,32.6,55.0,68.2,118.5,66.579994
1271,2023-02-22 23:00:00+00:00,Dubai,669.0,65.7,30.4,57.0,68.7,118.3,67.28333
1272,2023-02-23 00:00:00+00:00,Dubai,585.0,45.8,28.4,75.0,69.2,120.1,68.09333
1273,2023-02-23 01:00:00+00:00,Dubai,584.0,43.8,27.0,72.0,69.8,122.0,69.12667
1274,2023-02-23 02:00:00+00:00,Dubai,583.0,41.2,25.1,68.0,70.8,121.1,70.29666
1275,2023-02-23 03:00:00+00:00,Dubai,613.0,47.9,25.3,58.0,72.2,121.5,71.61333
1276,2023-02-23 04:00:00+00:00,Dubai,691.0,70.4,29.9,42.0,74.0,123.4,73.0
1277,2023-02-23 05:00:00+00:00,Dubai,797.0,101.8,36.9,21.0,75.7,129.0,74.39666
1278,2023-02-23 06:00:00+00:00,Dubai,888.0,129.6,43.8,7.0,67.3,124.3,75.87333
1279,2023-02-23 07:00:00+00:00,Dubai,868.0,124.5,44.7,19.0,64.0,122.5,77.200005
1280,2023-02-23 08:00:00+00:00,Dubai,804.0,106.8,43.4,42.0,63.3,123.9,78.496666
1281,2023-02-23 09:00:00+00:00,Dubai,733.0,89.8,41.0,71.0,64.0,124.8,79.82667
1282,2023-02-23 10:00:00+00:00,Dubai,725.0,91.7,39.2,88.0,67.1,126.7,81.23
1283,2023-02-23 11:00:00+00:00,Dubai,733.0,99.8,36.9,105.0,64.7,122.9,82.75667
1284,2023-02-23 12:00:00+00:00,Dubai,757.0,120.4,34.3,137.0,64.3,119.7,84.259995
1285,2023-02-23 13:00:00+00:00,Dubai,760.0,139.0,33.3,107.0,61.0,116.2,85.98
1286,2023-02-23 14:00:00+00:00,Dubai,764.0,165.2,31.9,65.0,53.8,107.6,87.566666
1287,2023-02-23 15:00:00+00:00,Dubai,786.0,190.5,30.9,21.0,50.8,101.7,88.88333
1288,2023-02-23 16:00:00+00:00,Dubai,821.0,191.8,31.5,10.0,48.0,97.8,89.920006
1289,2023-02-23 17:00:00+00:00,Dubai,867.0,184.6,32.7,9.0,47.0,95.9,90.53667
1290,2023-02-23 18:00:00+00:00,Dubai,938.0,175.2,35.2,11.0,47.3,96.4,90.75667
1291,2023-02-23 19:00:00+00:00,Dubai,1010.0,173.5,38.4,9.0,50.1,101.3,90.65667
1292,2023-02-23 20:00:00+00:00,Dubai,1092.0,173.1,42.3,9.0,53.6,106.6,90.37334
1293,2023-02-23 21:00:00+00:00,Dubai,1152.0,171.6,44.9,7.0,61.9,115.7,90.03334
1294,2023-02-23 22:00:00+00:00,Dubai,1133.0,170.1,42.7,5.0,67.5,118.7,89.89334
